"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange"
"MUSNIGG00007472",0.968647106091126,2.02262184496453,1.78579072257174,1.13261975179921,0.257373970352504,0.999566778617329,"MUSNIGT00009093","SNRPA","ENSMPUG00000017681","small nuclear ribonucleoprotein polypeptide A [Source:HGNC Symbol;Acc:HGNC:11151]","small nuclear ribonucleoprotein polypeptide A [Source:HGNC Symbol;Acc:HGNC:11151]",4.06321539415807
"MUSNIGG00007480",1.34959280757815,0.837257448733282,1.97231028713579,0.424505948275085,0.671196868213492,0.999566778617329,"MUSNIGT00009103","SPTBN4","ENSMPUG00000017689","spectrin beta, non-erythrocytic 4 [Source:HGNC Symbol;Acc:HGNC:14896]","spectrin beta, non-erythrocytic 4 [Source:HGNC Symbol;Acc:HGNC:14896]",1.78665050379857
"MUSNIGG00007483",4.78174386679163,4.94847823552639,2.52914998196548,1.95657761335324,0.0503971491574305,0.999566778617329,"MUSNIGT00009106","PRX","ENSMPUG00000017707","periaxin [Source:HGNC Symbol;Acc:HGNC:13797]","periaxin [Source:HGNC Symbol;Acc:HGNC:13797]",30.8773756777812
"MUSNIGG00007490",10.391615803427,0.433926725836573,1.47867935025865,0.293455593168776,0.769173937562208,0.999566778617329,"MUSNIGT00009115","ZNF83",NA,NA,"zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]",1.35090547060184
"MUSNIGG00007492",8.05205558343037,-0.33775691639189,1.70259064146406,-0.198378229132901,0.842749149585132,0.999566778617329,"MUSNIGT00009118","FCGBP",NA,NA,"Fc fragment of IgG binding protein [Source:HGNC Symbol;Acc:HGNC:13572]",-1.26379014107708
"MUSNIGG00007501",1.63563880349901,0.938054263467461,2.36128125849197,0.397264942536557,0.691172096602994,0.999566778617329,"MUSNIGT00009130","RPS16","ENSMPUG00000017722","ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]","ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]",1.91594249861051
"MUSNIGG00007502",1.67403962581466,-0.267011492309227,2.24248575597649,-0.119069426237206,0.905220352719189,0.999566778617329,"MUSNIGT00009132","PLEKHG2","ENSMPUG00000017723","pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]","pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]",-1.20331261138322
"MUSNIGG00007503",1.80801783295938,0.625255716736215,2.21093779864228,0.282801134034698,0.777329284969882,0.999566778617329,"MUSNIGT00009133","ZFP36","ENSMPUG00000017726","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]",1.54248420547826
"MUSNIGG00007505",3.50413701929579,3.40788867183403,2.34143697122491,1.45546889099099,0.1455394964721,0.999566778617329,"MUSNIGT00009135","SAMD4B","ENSMPUG00000017729","sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]","sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]",10.6139420491854
"MUSNIGG00007507",0.93988506696782,0.392030042654158,2.85847131547955,0.137146747120109,0.890914802682048,0.999566778617329,"MUSNIGT00009138","LRFN1","ENSMPUG00000017732","leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]","leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]",1.31223858033874
"MUSNIGG00007528",0.845163137269739,2.45801232708924,4.49077701926828,0.547346776859063,0.584140513031548,0.999566778617329,"MUSNIGT00009163","HNRNPL",NA,NA,"heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:HGNC:5045]",5.49459188198765
"MUSNIGG00007532",2.67565142455695,-1.46940367748725,2.89153902887447,-0.508173558376357,0.611331632555928,0.999566778617329,"MUSNIGT00009167","ACTN4","ENSMPUG00000017792","actinin alpha 4 [Source:NCBI gene;Acc:101685186]","actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]",-2.76907413256586
"MUSNIGG00007535",2.67903948391747,-0.0123989818938289,1.52742910172361,-0.00811754986194607,0.993523203424688,0.999566778617329,NA,NA,NA,NA,NA,-1.0086313565311
"MUSNIGG00007542",0.9095853929532,-2.85057234204149,4.69029637310109,-0.607759534853609,0.543346970860904,0.999566778617329,"MUSNIGT00009181","YIF1B","ENSMPUG00000017842","Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]","Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]",-7.21286460133546
"MUSNIGG00007545",1.75696563767556,3.85537612434766,4.70947305699184,0.818642781833911,0.412990250681065,0.999566778617329,"MUSNIGT00009184","PPP1R14A","ENSMPUG00000017845","protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]","protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]",14.4738430179572
"MUSNIGG00007547",2.64053800511342,0.22283920863649,1.63566983379029,0.136237279696056,0.891633704963965,0.999566778617329,"MUSNIGT00009188","SIPA1L3","ENSMPUG00000017847","signal induced proliferation associated 1 like 3 [Source:HGNC Symbol;Acc:HGNC:23801]","signal induced proliferation associated 1 like 3 [Source:HGNC Symbol;Acc:HGNC:23801]",1.16702802686871
"MUSNIGG00007549",17.2636262998225,-1.27212044889186,1.35216976322095,-0.940799360770795,0.346807688545774,0.999566778617329,"MUSNIGT00009191","WDR87","ENSMPUG00000017849","WD repeat domain 87 [Source:NCBI gene;Acc:101693013]","WD repeat domain 87 [Source:HGNC Symbol;Acc:HGNC:29934]",-2.4151628136247
"MUSNIGG00007550",20.0000287133903,-1.75702841322622,1.11643107552925,-1.57379031427739,0.11553593400445,0.999566778617329,"MUSNIGT00009192","",NA,NA,NA,-3.38001210480398
"MUSNIGG00007553",6.97406686968135,0.673644728716607,1.2932619601548,0.520888071768518,0.602444745348998,0.999566778617329,"MUSNIGT00009195","ZNF573","ENSMPUG00000017851","zinc finger protein 573 [Source:HGNC Symbol;Acc:HGNC:26420]","zinc finger protein 573 [Source:HGNC Symbol;Acc:HGNC:26420]",1.59509763002247
"MUSNIGG00007554",2.97513175334798,-0.650680120372748,1.59107985084401,-0.408955037691907,0.682572657661042,0.999566778617329,NA,NA,NA,NA,NA,-1.56990811297945
"MUSNIGG00007556",12.607256943238,-0.218120015813995,1.34841106857556,-0.161760772287647,0.871494245302091,0.999566778617329,"MUSNIGT00009199","ZNF391",NA,NA,"zinc finger protein 391 [Source:HGNC Symbol;Acc:HGNC:18779]",-1.16321680392731
"MUSNIGG00007561",4.27680541871691,-0.247930127850494,1.38363874545059,-0.179187037559977,0.857790841531665,0.999566778617329,"MUSNIGT00009207","ZNF383","ENSMPUG00000017852","zinc finger protein 383 [Source:HGNC Symbol;Acc:HGNC:18609]","zinc finger protein 383 [Source:HGNC Symbol;Acc:HGNC:18609]",-1.18750215195237
"MUSNIGG00007563",19.1796657508851,1.04691310956289,1.68801733701664,0.620202818185015,0.535124266347063,0.999566778617329,"MUSNIGT00009210","HKR1",NA,NA,NA,2.06610433457519
"MUSNIGG00007564",5.58812280219447,-0.393228576693959,1.40864870883399,-0.27915304520419,0.780127376242986,0.999566778617329,"MUSNIGT00009213","ZNF527","ENSMPUG00000017854","zinc finger protein 527 [Source:HGNC Symbol;Acc:HGNC:29385]","zinc finger protein 527 [Source:HGNC Symbol;Acc:HGNC:29385]",-1.31332918926007
"MUSNIGG00007566",27.6419660125311,0.932775699658183,1.22692265680148,0.760256316473835,0.44710138795643,0.999566778617329,"MUSNIGT00009215","",NA,NA,NA,1.90894521548189
"MUSNIGG00007568",10.1367061427339,-0.862907080006304,1.17906621216543,-0.731856337755212,0.46425625833306,0.999566778617329,"MUSNIGT00009217","ZNF570","ENSMPUG00000005463","zinc finger protein 570 [Source:HGNC Symbol;Acc:HGNC:26416]","zinc finger protein 570 [Source:HGNC Symbol;Acc:HGNC:26416]",-1.818699362438
"MUSNIGG00007569",14.9123709818755,0.967830269176267,1.24719712284507,0.776004251010845,0.437746475883624,0.999566778617329,"MUSNIGT00009218","ZNF674",NA,NA,"zinc finger protein 674 [Source:HGNC Symbol;Acc:HGNC:17625]",1.95589682514417
"MUSNIGG00007571",11.2284772711692,-0.276515225885964,1.53435978317814,-0.180215376417918,0.856983487427459,0.999566778617329,"MUSNIGT00009220","ZNF287","ENSMPUG00000010118","zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]","zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]",-1.21126558280958
"MUSNIGG00007575",8.17518955198719,-0.232145059640376,1.07482996468355,-0.215983055244207,0.829000955804799,0.999566778617329,"MUSNIGT00009224","",NA,NA,NA,-1.17458006657798
"MUSNIGG00007578",16.3218980067315,-0.406842055372397,1.42712015080433,-0.285079048980634,0.77558358083848,0.999566778617329,"MUSNIGT00009227","ZNF397","ENSMPUG00000001181","zinc finger protein 397 [Source:HGNC Symbol;Acc:HGNC:18818]","zinc finger protein 397 [Source:HGNC Symbol;Acc:HGNC:18818]",-1.32578060738606
"MUSNIGG00007580",5.34003583404449,-0.33480039279316,1.13224872749383,-0.295695093015667,0.767462944913462,0.999566778617329,"MUSNIGT00009230","ZNF790","ENSMPUG00000005481","zinc finger protein 790 [Source:HGNC Symbol;Acc:HGNC:33114]","zinc finger protein 790 [Source:HGNC Symbol;Acc:HGNC:33114]",-1.26120290029186
"MUSNIGG00007581",8.65955294732101,-0.595014970690834,1.26873793991926,-0.468981774698644,0.639082663267571,0.999566778617329,"MUSNIGT00009231","",NA,NA,NA,-1.51048825965525
"MUSNIGG00007583",7.56160187221832,-0.398646850458938,1.39838388668582,-0.285076833517964,0.775585278132438,0.999566778617329,"MUSNIGT00009233","ZFP82",NA,NA,"ZFP82 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:28682]",-1.31827088257192
"MUSNIGG00007586",4.38958867051438,1.69695082316322,1.6451092569853,1.03151253690768,0.302300532178458,0.999566778617329,"MUSNIGT00009238","ZNF793","ENSMPUG00000005506","zinc finger protein 793 [Source:HGNC Symbol;Acc:HGNC:33115]","zinc finger protein 793 [Source:HGNC Symbol;Acc:HGNC:33115]",3.24214996318647
"MUSNIGG00007587",4.08234112195646,-1.91365996958921,1.16097177305707,-1.64832600929665,0.0992857902514473,0.999566778617329,"MUSNIGT00009239","ZNF829","ENSMPUG00000005519","zinc finger protein 829 [Source:HGNC Symbol;Acc:HGNC:34032]","zinc finger protein 829 [Source:HGNC Symbol;Acc:HGNC:34032]",-3.76763699237979
"MUSNIGG00007588",4.93991644744538,-0.278374672652155,1.27736417012089,-0.217928981541584,0.827484445794289,0.999566778617329,"MUSNIGT00009240","ZNF568",NA,NA,"zinc finger protein 568 [Source:HGNC Symbol;Acc:HGNC:25392]",-1.212827753526
"MUSNIGG00007589",7.02889813709328,-0.568579664430206,1.30129867354926,-0.436932485975274,0.662160311495755,0.999566778617329,"MUSNIGT00009241","ZFP568",NA,NA,NA,-1.48306277400128
"MUSNIGG00007590",5.43868651349814,-1.62787215584818,1.43991342903429,-1.13053474120312,0.258250968063242,0.999566778617329,"MUSNIGT00009242","ZFP14",NA,NA,"ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29312]",-3.0905683163225
"MUSNIGG00007591",3.36241060881013,-1.45988523793208,1.46993193578479,-0.993165195198407,0.320629456669489,0.999566778617329,"MUSNIGT00009245","ZFP82",NA,NA,"ZFP82 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:28682]",-2.7508648045228
"MUSNIGG00007592",2.19862390970825,-1.03537590119307,1.59762814275817,-0.64807064515375,0.516939259192381,0.999566778617329,"MUSNIGT00009247","ZNF566","ENSMPUG00000005568","zinc finger protein 566 [Source:HGNC Symbol;Acc:HGNC:25919]","zinc finger protein 566 [Source:HGNC Symbol;Acc:HGNC:25919]",-2.0496476221307
"MUSNIGG00007593",2.99246967474885,-1.50314599585765,1.24404698416272,-1.20827108219655,0.226943007850689,0.999566778617329,"MUSNIGT00009248","ZNF260","ENSMPUG00000018917","zinc finger protein 260 [Source:HGNC Symbol;Acc:HGNC:13499]","zinc finger protein 260 [Source:HGNC Symbol;Acc:HGNC:13499]",-2.83460163059854
"MUSNIGG00007595",3.93987805381735,-0.78755007392457,1.32186179791614,-0.59578851220764,0.551316519039384,0.999566778617329,"MUSNIGT00009250","ZNF529","ENSMPUG00000005582","zinc finger protein 529 [Source:HGNC Symbol;Acc:HGNC:29328]","zinc finger protein 529 [Source:HGNC Symbol;Acc:HGNC:29328]",-1.72614071034159
"MUSNIGG00007597",4.73897804932837,-1.73425328878751,1.34312542545764,-1.29120725132324,0.19663182133967,0.999566778617329,"MUSNIGT00009253","ZNF382","ENSMPUG00000005592","zinc finger protein 382 [Source:HGNC Symbol;Acc:HGNC:17409]","zinc finger protein 382 [Source:HGNC Symbol;Acc:HGNC:17409]",-3.32707246439133
"MUSNIGG00007598",3.10071974732019,-1.33857318417536,1.33600187519315,-1.00192462977033,0.316379996050345,0.999566778617329,"MUSNIGT00009254","ZNF461","ENSMPUG00000005602","zinc finger protein 461 [Source:HGNC Symbol;Acc:HGNC:21629]","zinc finger protein 461 [Source:HGNC Symbol;Acc:HGNC:21629]",-2.52901077583013
"MUSNIGG00007599",8.65700937532258,-1.09177696706458,1.14559073704654,-0.953025309788471,0.34057724715286,0.999566778617329,"MUSNIGT00009255","ZNF567","ENSMPUG00000005611","zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]","zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]",-2.13136394920079
"MUSNIGG00007604",2.43967769330176,0.536758473026643,1.50745212655195,0.356069996235561,0.721788146153154,0.999566778617329,"MUSNIGT00009261","ZNF232",NA,NA,"zinc finger protein 232 [Source:HGNC Symbol;Acc:HGNC:13026]",1.45070931882966
"MUSNIGG00007606",2.61267164090476,-2.13465886889365,1.7956949650373,-1.18876474593741,0.234532254421687,0.999566778617329,"MUSNIGT00009263","ZNF565",NA,NA,"zinc finger protein 565 [Source:HGNC Symbol;Acc:HGNC:26726]",-4.39133278389206
"MUSNIGG00007619",4.07446216289753,-0.704416966435013,1.4869671414399,-0.473727325106116,0.635694365084918,0.999566778617329,"MUSNIGT00009279","",NA,NA,NA,-1.62948601068448
"MUSNIGG00007635",2.47572603412453,-4.34110826803066,2.95800791476558,-1.46757831389193,0.142218802230825,0.999566778617329,"MUSNIGT00009301","MLL4",NA,NA,NA,-20.267669003507
"MUSNIGG00007638",1.16039860805637,-0.866423594464517,1.69801549191835,-0.510256589876965,0.609871710858388,0.999566778617329,"MUSNIGT00009304","COX6B1","ENSMPUG00000006258","cytochrome c oxidase subunit 6B1 [Source:HGNC Symbol;Acc:HGNC:2280]","cytochrome c oxidase subunit 6B1 [Source:HGNC Symbol;Acc:HGNC:2280]",-1.82313778021275
"MUSNIGG00007651",4.86887396192299,-0.720127896507107,1.46540020818195,-0.491420632047359,0.623128974597635,0.999566778617329,"MUSNIGT00009323","",NA,NA,NA,-1.64732806551266
"MUSNIGG00007656",2.19447369783043,-5.37503762320674,3.14131600820084,-1.7110782898551,0.0870666613128557,0.999566778617329,"MUSNIGT00009328","LSR","ENSMPUG00000007111","lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]","lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]",-41.4999479877809
"MUSNIGG00007662",0.799171179301423,0.303909800999468,3.79060286518714,0.0801745294371438,0.936098447500152,0.999566778617329,"MUSNIGT00009339","FXYD3",NA,NA,"FXYD domain containing ion transport regulator 3 [Source:HGNC Symbol;Acc:HGNC:4027]",1.23448542299182
"MUSNIGG00007667",1.55792533839167,-3.74789956488961,1.7875815075725,-2.09663142576317,0.0360262151534819,0.999566778617329,"MUSNIGT00009345","ZNF566","ENSMPUG00000005568","zinc finger protein 566 [Source:HGNC Symbol;Acc:HGNC:25919]","zinc finger protein 566 [Source:HGNC Symbol;Acc:HGNC:25919]",-13.4347685754879
"MUSNIGG00007671",9.41217360931985,0.492463207924407,1.33984761146374,0.367551655659114,0.713207568247421,0.999566778617329,"MUSNIGT00009350","ZNF599","ENSMPUG00000007415","zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408]","zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408]",1.40684482485747
"MUSNIGG00007673",3.3083067697795,-1.50928618285621,1.27375395999307,-1.18491186701742,0.236052294888642,0.999566778617329,"MUSNIGT00009352","ZNF181",NA,NA,"zinc finger protein 181 [Source:HGNC Symbol;Acc:HGNC:12971]",-2.84669155567318
"MUSNIGG00007682",3.81436159884884,-0.952561347212668,1.83306887572395,-0.519653876527944,0.603304839677375,0.999566778617329,"MUSNIGT00009362","GPI","ENSMPUG00000007520","glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]","glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]",-1.93530553285
"MUSNIGG00007683",5.03271443930543,-0.788842684751411,1.47141857610666,-0.53611032072102,0.591882307658996,0.999566778617329,"MUSNIGT00009363","KIAA0355",NA,NA,NA,-1.72768797290395
"MUSNIGG00007694",1.14098018644311,0.684398143895405,4.53704502347773,0.150846672306285,0.88009666830537,0.999566778617329,"MUSNIGT00009377","PEPD","ENSMPUG00000007578","peptidase D [Source:HGNC Symbol;Acc:HGNC:8840]","peptidase D [Source:HGNC Symbol;Acc:HGNC:8840]",1.60703142851268
"MUSNIGG00007707",1.29758050884018,-1.3449920497683,2.56474301324974,-0.524415913337096,0.599989290673292,0.999566778617329,"MUSNIGT00009390","RHPN2","ENSMPUG00000007671","rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]","rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]",-2.54028796632317
"MUSNIGG00007712",5.2249247587077,-5.84746052376003,2.58771469203565,-2.25970063150976,0.0238398370889769,0.999566778617329,"MUSNIGT00009397","NUDT19","ENSMPUG00000007814","nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]","nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]",-57.578588748528
"MUSNIGG00007713",1.56489990038456,-0.752622149620009,2.13785245914411,-0.352045879686815,0.724803855096446,0.999566778617329,"MUSNIGT00009398","RGS9BP","ENSMPUG00000018943","regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]","regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]",-1.68485232840677
"MUSNIGG00007714",0.820815830069066,-1.74698904257972,2.46315342090219,-0.709248976436001,0.478169985487141,0.999566778617329,"MUSNIGT00009399","ANKRD27","ENSMPUG00000007821","ankyrin repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25310]","ankyrin repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25310]",-3.35657305480464
"MUSNIGG00007718",47.4950847460739,1.57631208020068,1.24094909614578,1.27024717218175,0.203996599339112,0.999566778617329,"MUSNIGT00009403","ZNF507","ENSMPUG00000007979","zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]","zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]",2.98206577687969
"MUSNIGG00007729",4.52275961728668,-1.25306987679846,1.55781459167503,-0.804376774678371,0.421179410260744,0.999566778617329,"MUSNIGT00009418","TSHZ3","ENSMPUG00000007986","teashirt zinc finger homeobox 3 [Source:NCBI gene;Acc:101673528]","teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]",-2.38348059001034
"MUSNIGG00007737",7.80939741284369,2.21661945170438,1.34924441095081,1.64285983600431,0.10041193664225,0.999566778617329,"MUSNIGT00009428","ZNF536","ENSMPUG00000007989","zinc finger protein 536 [Source:HGNC Symbol;Acc:HGNC:29025]","zinc finger protein 536 [Source:HGNC Symbol;Acc:HGNC:29025]",4.64803022963804
"MUSNIGG00007747",4.2425839546328,-0.40606808452646,1.09052426602503,-0.372360429911918,0.709624511423665,0.999566778617329,"MUSNIGT00009440","URI1","ENSMPUG00000008002","URI1 prefoldin like chaperone [Source:HGNC Symbol;Acc:HGNC:13236]","URI1 prefoldin like chaperone [Source:HGNC Symbol;Acc:HGNC:13236]",-1.32506954904363
"MUSNIGG00007751",3.04748192351565,4.45325583866006,4.70466261383858,0.946562209490004,0.343861908346055,0.999566778617329,"MUSNIGT00009444","CCNE1","ENSMPUG00000008012","cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]","cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]",21.9060253447699
"MUSNIGG00007768",1.00407359139276,0.714675489758386,3.05906034611896,0.233625822604349,0.815275478904767,0.999566778617329,"MUSNIGT00009461","C19ORF12",NA,NA,NA,1.64111403480938
"MUSNIGG00007778",1.81221383985788,0.189251401157119,1.60794721397465,0.117697521107868,0.906307330998617,0.999566778617329,"MUSNIGT00009471","UQCRFS1",NA,NA,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]",1.14017193946885
"MUSNIGG00007782",2.55536214286744,0.679619630269211,1.85114058445856,0.3671356114036,0.713517865155348,0.999566778617329,"MUSNIGT00009475","H1FOO",NA,NA,NA,1.60171740317719
"MUSNIGG00007783",6.19478678362094,-1.17090272611716,1.31375061018273,-0.891267122573815,0.372785882209152,0.999566778617329,"MUSNIGT00009476","",NA,NA,NA,-2.25152535779343
"MUSNIGG00007790",1.91161287131087,-0.246434783895562,1.48990702058192,-0.165402793926906,0.86862695472966,0.999566778617329,"MUSNIGT00009483","SHCBP1","ENSMPUG00000002614","SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]","SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]",-1.18627195141191
"MUSNIGG00007792",1.68966817322842,-0.741348568069532,1.72101262698624,-0.430763003388155,0.666640702866198,0.999566778617329,"MUSNIGT00009487","VPS35","ENSMPUG00000002621","VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]","VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]",-1.67173777590376
"MUSNIGG00007794",3.65368824928077,-0.79156042860675,1.61318851153136,-0.490680675537011,0.623652316337206,0.999566778617329,"MUSNIGT00009489","MYLK3","ENSMPUG00000002736","myosin light chain kinase 3 [Source:HGNC Symbol;Acc:HGNC:29826]","myosin light chain kinase 3 [Source:HGNC Symbol;Acc:HGNC:29826]",-1.73094565288421
"MUSNIGG00007796",1.56134453405547,-5.16779592102353,4.29160310428809,-1.20416445683432,0.228526020742523,0.999566778617329,"MUSNIGT00009492","C16ORF87",NA,NA,NA,-35.9469116034419
"MUSNIGG00007797",2.25361525050692,-1.67322707037238,1.35159335287523,-1.23796633566815,0.215728543560003,0.999566778617329,"MUSNIGT00009493","NME2","ENSMPUG00000015573","NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]","NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]",-3.18927183632392
"MUSNIGG00007800",6.48571662622458,0.439961048856437,1.16323606272349,0.378221637855996,0.705265952617624,0.999566778617329,"MUSNIGT00009496","DNAJA2","ENSMPUG00000002844","DnaJ heat shock protein family (Hsp40) member A2 [Source:HGNC Symbol;Acc:HGNC:14884]","DnaJ heat shock protein family (Hsp40) member A2 [Source:HGNC Symbol;Acc:HGNC:14884]",1.35656770115099
"MUSNIGG00007801",7.8053277453211,0.0192935183003503,1.32832690783439,0.0145246762574471,0.988411392532409,0.999566778617329,"MUSNIGT00009497","NETO2","ENSMPUG00000002918","neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]","neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]",1.0134630696481
"MUSNIGG00007809",1.29499330909768,-1.17632752985234,2.01438586084446,-0.583963357129205,0.559244965325613,0.999566778617329,"MUSNIGT00009510","ABCC12","ENSMPUG00000003000","ATP binding cassette subfamily C member 12 [Source:NCBI gene;Acc:101677626]","ATP binding cassette subfamily C member 12 [Source:HGNC Symbol;Acc:HGNC:14640]",-2.26000745224476
"MUSNIGG00007810",1.85884582165141,-0.679695789954328,1.66156959567329,-0.409068504698358,0.682489388735653,0.999566778617329,"MUSNIGT00009514","ABCC11","ENSMPUG00000003011","ATP binding cassette subfamily C member 11 [Source:HGNC Symbol;Acc:HGNC:14639]","ATP binding cassette subfamily C member 11 [Source:HGNC Symbol;Acc:HGNC:14639]",-1.60180195986415
"MUSNIGG00007811",2.69701472250914,0.96576033675862,1.6779285797457,0.575567010667991,0.564907884583398,0.999566778617329,"MUSNIGT00009515","LONP2","ENSMPUG00000003022","lon peptidase 2, peroxisomal [Source:HGNC Symbol;Acc:HGNC:20598]","lon peptidase 2, peroxisomal [Source:HGNC Symbol;Acc:HGNC:20598]",1.95309257952344
"MUSNIGG00007812",6.544946374874,0.704847201974819,1.11099284413945,0.634430010681823,0.525800229355757,0.999566778617329,"MUSNIGT00009517","SIAH1",NA,NA,"siah E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:10857]",1.62997202284796
"MUSNIGG00007814",18.9182768244185,0.127553523214519,1.20046422549401,0.10625349802659,0.915381225852866,0.999566778617329,"MUSNIGT00009520","N4BP1","ENSMPUG00000003034","NEDD4 binding protein 1 [Source:NCBI gene;Acc:101670076]","NEDD4 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29850]",1.09243960499086
"MUSNIGG00007816",1.86053799750287,-0.624543053838726,1.55468930331913,-0.401715669172855,0.687893291450105,0.999566778617329,NA,NA,NA,NA,NA,-1.54172243686632
"MUSNIGG00007829",1.80213039736206,1.3009257010142,2.3727825122577,0.548270098204817,0.583506455998507,0.999566778617329,"MUSNIGT00009535","ZNF423","ENSMPUG00000003075","zinc finger protein 423 [Source:NCBI gene;Acc:101681303]","zinc finger protein 423 [Source:HGNC Symbol;Acc:HGNC:16762]",2.46386925403093
"MUSNIGG00007839",1.14410022866324,1.63056205157305,3.57040034618378,0.456688856563628,0.647894701522566,0.999566778617329,"MUSNIGT00009551","BRD7","ENSMPUG00000003164","bromodomain containing 7 [Source:NCBI gene;Acc:101685461]","bromodomain containing 7 [Source:HGNC Symbol;Acc:HGNC:14310]",3.09633603655311
"MUSNIGG00007844",4.23076252019391,1.74358149681804,2.14843512428589,0.811558830475545,0.417044822696132,0.999566778617329,"MUSNIGT00009559","NOD2","ENSMPUG00000003188","nucleotide binding oligomerization domain containing 2 [Source:NCBI gene;Acc:101687569]","nucleotide binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:5331]",3.34865441705265
"MUSNIGG00007845",13.8104711964687,1.29766895019773,1.30810953586695,0.992018569253603,0.32118846717816,0.999566778617329,"MUSNIGT00009561","CYLD","ENSMPUG00000003199","CYLD lysine 63 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:2584]","CYLD lysine 63 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:2584]",2.45831356981886
